review_date,ticker,weight_pct,market_value,portfolio_total,cash,cash_weight_pct,num_positions
2024-12-04,MSFT,1.82,21022.34,1154810.84,60.02,0.01,11
2024-12-04,NVDA,2.27,26198.87,1154810.84,60.02,0.01,11
2024-12-04,PLTR,3.95,45663.28,1154810.84,60.02,0.01,11
2024-12-04,QCOM,1.66,19191.42,1154810.84,60.02,0.01,11
2024-12-04,SPY,76.64,885058.61,1154810.84,60.02,0.01,11
2024-12-04,TSLA,2.98,34423.79,1154810.84,60.02,0.01,11
2024-12-11,AMZN,2.24,26154.97,1167287.14,60.02,0.01,11
2024-12-11,AVGO,2.11,24642.64,1167287.14,60.02,0.01,11
2024-12-11,CRM,2.47,28838.24,1167287.14,60.02,0.01,11
2024-12-11,GOOGL,2.1,24497.79,1167287.14,60.02,0.01,11
2024-12-11,META,2.1,24467.94,1167287.14,60.02,0.01,11
2024-12-11,MSFT,1.85,21578.4,1167287.14,60.02,0.01,11
2024-12-11,NVDA,2.15,25148.24,1167287.14,60.02,0.01,11
2024-12-11,PLTR,4.06,47402.21,1167287.14,60.02,0.01,11
2024-12-11,QCOM,1.62,18877.26,1167287.14,60.02,0.01,11
2024-12-11,SPY,75.8,884767.33,1167287.14,60.02,0.01,11
2024-12-11,TSLA,3.5,40852.1,1167287.14,60.02,0.01,11
2024-12-18,AMZN,2.21,25048.62,1134724.74,60.02,0.01,11
2024-12-18,AVGO,2.65,30079.63,1134724.74,60.02,0.01,11
2024-12-18,CRM,2.42,27437.55,1134724.74,60.02,0.01,11
2024-12-18,GOOGL,2.08,23620.18,1134724.74,60.02,0.01,11
2024-12-18,META,2.04,23114.05,1134724.74,60.02,0.01,11
2024-12-18,MSFT,1.85,21020.9,1134724.74,60.02,0.01,11
2024-12-18,NVDA,2.05,23270.83,1134724.74,60.02,0.01,11
2024-12-18,PLTR,4.12,46748.48,1134724.74,60.02,0.01,11
2024-12-18,QCOM,1.59,18076.48,1134724.74,60.02,0.01,11
2024-12-18,SPY,75.25,853918.66,1134724.74,60.02,0.01,11
2024-12-18,TSLA,3.73,42329.34,1134724.74,60.02,0.01,11
2024-12-25,AMZN,2.21,26017.53,1176842.23,60.02,0.01,11
2024-12-25,AVGO,2.75,32326.28,1176842.23,60.02,0.01,11
2024-12-25,CRM,2.38,28023.36,1176842.23,60.02,0.01,11
2024-12-25,GOOGL,2.09,24586.8,1176842.23,60.02,0.01,11
2024-12-25,META,2.0,23522.77,1176842.23,60.02,0.01,11
2024-12-25,MSFT,1.79,21114.14,1176842.23,60.02,0.01,11
2024-12-25,NVDA,2.15,25312.51,1176842.23,60.02,0.01,11
2024-12-25,PLTR,4.58,53854.56,1176842.23,60.02,0.01,11
2024-12-25,QCOM,1.6,18821.75,1176842.23,60.02,0.01,11
2024-12-25,SPY,74.67,878742.91,1176842.23,60.02,0.01,11
2024-12-25,TSLA,3.78,44459.61,1176842.23,60.02,0.01,11
2025-01-01,AMZN,2.19,24920.26,1137270.09,60.02,0.01,11
2025-01-01,AVGO,2.75,31268.87,1137270.09,60.02,0.01,11
2025-01-01,CRM,2.39,27201.6,1137270.09,60.02,0.01,11
2025-01-01,GOOGL,2.09,23733.02,1137270.09,60.02,0.01,11
2025-01-01,META,1.99,22661.98,1137270.09,60.02,0.01,11
2025-01-01,MSFT,1.78,20257.24,1137270.09,60.02,0.01,11
2025-01-01,NVDA,2.13,24242.02,1137270.09,60.02,0.01,11
2025-01-01,PLTR,4.35,49441.86,1137270.09,60.02,0.01,11
2025-01-01,QCOM,1.6,18143.81,1137270.09,60.02,0.01,11
2025-01-01,SPY,75.31,856500.24,1137270.09,60.02,0.01,11
2025-01-01,TSLA,3.42,38839.16,1137270.09,60.02,0.01,11
