review_date,ticker,weight_pct,market_value,portfolio_total,cash,cash_weight_pct,num_positions
2024-11-13,MSFT,5.36,61085.44,1139325.59,80.34,0.01,16
2024-11-13,NOW,3.32,37798.06,1139325.59,80.34,0.01,16
2024-11-13,NVDA,5.33,60767.71,1139325.59,80.34,0.01,16
2024-11-13,PLTR,5.75,65527.49,1139325.59,80.34,0.01,16
2024-11-13,QCOM,5.2,59263.26,1139325.59,80.34,0.01,16
2024-11-13,SPY,39.19,446496.86,1139325.59,80.34,0.01,16
2024-11-13,TSLA,10.04,114382.97,1139325.59,80.34,0.01,16
2024-11-20,AAPL,2.75,30984.77,1128056.34,77.39,0.01,16
2024-11-20,AMD,5.64,63570.12,1128056.34,77.39,0.01,16
2024-11-20,AMZN,6.11,68918.75,1128056.34,77.39,0.01,16
2024-11-20,AVGO,1.76,19798.47,1128056.34,77.39,0.01,16
2024-11-20,CRM,2.24,25242.15,1128056.34,77.39,0.01,16
2024-11-20,CRWD,2.1,23677.08,1128056.34,77.39,0.01,16
2024-11-20,GOOGL,1.8,20337.6,1128056.34,77.39,0.01,16
2024-11-20,INTC,3.02,34068.83,1128056.34,77.39,0.01,16
2024-11-20,META,1.99,22412.42,1128056.34,77.39,0.01,16
2024-11-20,MSFT,5.29,59690.48,1128056.34,77.39,0.01,16
2024-11-20,NOW,3.28,36982.13,1128056.34,77.39,0.01,16
2024-11-20,NVDA,5.37,60609.86,1128056.34,77.39,0.01,16
2024-11-20,PLTR,6.96,78491.53,1128056.34,77.39,0.01,16
2024-11-20,QCOM,5.05,56991.29,1128056.34,77.39,0.01,16
2024-11-20,SPY,36.15,407736.88,1128056.34,77.39,0.01,16
2024-11-20,TSLA,10.5,118466.59,1128056.34,77.39,0.01,16
2024-11-27,AAPL,2.81,31787.13,1129859.17,96.05,0.01,16
2024-11-27,AMD,5.57,62941.81,1129859.17,96.05,0.01,16
2024-11-27,AMZN,6.19,69890.3,1129859.17,96.05,0.01,16
2024-11-27,AVGO,1.71,19364.29,1129859.17,96.05,0.01,16
2024-11-27,CRM,2.26,25576.18,1129859.17,96.05,0.01,16
2024-11-27,CRWD,3.1,35022.52,1129859.17,96.05,0.01,16
2024-11-27,GOOGL,1.73,19557.52,1129859.17,96.05,0.01,16
2024-11-27,INTC,2.97,33558.01,1129859.17,96.05,0.01,16
2024-11-27,META,2.0,22558.27,1129859.17,96.05,0.01,16
2024-11-27,MSFT,5.39,60889.58,1129859.17,96.05,0.01,16
2024-11-27,NOW,3.33,37648.03,1129859.17,96.05,0.01,16
2024-11-27,NVDA,4.98,56226.84,1129859.17,96.05,0.01,16
2024-11-27,PLTR,7.39,83457.27,1129859.17,96.05,0.01,16
2024-11-27,QCOM,5.11,57778.16,1129859.17,96.05,0.01,16
2024-11-27,SPY,35.41,400099.03,1129859.17,96.05,0.01,16
2024-11-27,TSLA,10.04,113408.18,1129859.17,96.05,0.01,16
2024-12-04,AAPL,2.8,32880.39,1175501.19,76.43,0.01,16
2024-12-04,AMD,5.66,66522.25,1175501.19,76.43,0.01,16
2024-12-04,AMZN,6.3,74109.4,1175501.19,76.43,0.01,16
2024-12-04,AVGO,2.76,32475.62,1175501.19,76.43,0.01,16
2024-12-04,CRM,2.43,28510.38,1175501.19,76.43,0.01,16
